WELL NAME,DEPTH (M),BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),KLOGH (MD),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),LITHOTYPE
15/9-19 BT2,3899.6112,0.10703800000000001,0.0,0.0,0.0,0.138058,0.9,2.66,0.0209983,0.0,0.7753,116.8443,1.1243,OTHER
15/9-19 BT2,3899.7636,0.1072,0.0,0.0,0.0,0.138068,0.9,2.66,0.020997799999999997,0.0,0.7763999999999999,116.8479,1.1102,OTHER
15/9-19 BT2,3899.9159999999997,0.102104,0.0,0.0,0.0,0.130692,0.9,2.66,0.0209973,0.0,0.7813,116.8514,1.1412000000000002,OTHER
15/9-19 BT2,3900.0684,0.100913,0.0,0.0,0.0,0.12784500000000001,0.9,2.66,0.0209967,0.0,0.7893,116.855,1.1484,OTHER
15/9-19 BT2,3900.2208,0.10536500000000001,0.0,0.0,0.0,0.135218,0.9,2.66,0.020996200000000003,0.0,0.7792,116.8586,1.15,CLST-X-SLTY
15/9-19 BT2,3900.3732,0.106777,0.0,0.0,0.0,0.13806500000000002,0.9,2.66,0.0209956,0.0,0.7733999999999999,116.8621,1.139,OTHER
15/9-19 BT2,3900.5256,0.10745299999999999,0.0,0.0,0.0,0.145445,0.9,2.66,0.0209951,0.0,0.7388,116.8657,1.1224,OTHER
15/9-19 BT2,3900.678,0.10545999999999998,0.0,0.0,0.0,0.135241,0.9,2.66,0.0209946,0.0,0.7798,116.8692,1.1178,OTHER
15/9-19 BT2,3900.8304,0.102566,0.0,0.0,0.0,0.12331099999999999,0.9,2.66,0.020994,0.0,0.8318,116.8728,1.085,OTHER
15/9-19 BT2,3900.9828,0.101744,0.0,0.0,0.0,0.138049,0.9,2.66,0.020993500000000002,0.0,0.737,116.8764,1.0692,OTHER
15/9-19 BT2,3901.1352,0.106353,0.0,0.0,0.0,0.146012,0.9,2.66,0.020992900000000002,0.0,0.7284,116.8799,1.0599,CLST-X-SLTY
15/9-19 BT2,3901.2876,0.105625,0.0,0.0,0.0,0.136944,0.9,2.66,0.0209924,0.0,0.7713,116.8835,1.0756,OTHER
15/9-19 BT2,3901.44,0.101463,0.0,0.0,0.0,0.139769,0.9,2.66,0.0209918,0.0,0.7259,116.887,1.1335,OTHER
15/9-19 BT2,3901.5924,0.09927000000000001,0.0,0.0,0.0,0.143177,0.9,2.66,0.020991299999999997,0.0,0.6933,116.8906,1.1151,OTHER
15/9-19 BT2,3901.7448,0.09737799999999999,0.0,0.0,0.0,0.13977699999999998,0.9,2.66,0.0209908,0.0,0.6967,116.8942,1.0656,OTHER
15/9-19 BT2,3901.8972,0.08824,0.0,0.0,0.0,0.126722,0.9,2.66,0.0209902,0.0,0.6963,116.8977,1.01,OTHER
15/9-19 BT2,3902.0496,0.08479400000000001,0.0,0.0,0.0,0.12103,0.9,2.66,0.020989700000000003,0.0,0.7006,116.9013,0.9825,OTHER
15/9-19 BT2,3902.202,0.09424600000000001,0.0,0.0,0.0,0.12556199999999998,0.9,2.66,0.0209891,0.0,0.7506,116.9049,0.9947,CLST-X-SLTY
15/9-19 BT2,3902.3544,0.098337,0.0,0.0,0.0,0.128973,0.9,2.66,0.0209886,0.0,0.7624999999999998,116.9084,0.9731,OTHER
15/9-19 BT2,3902.5068,0.095684,0.0,0.0,0.0,0.132949,0.9,2.66,0.020988099999999996,0.0,0.7197,116.912,0.9799000000000002,OTHER
15/9-19 BT2,3902.6592,0.09642800000000004,0.0,0.0,0.0,0.130685,0.9,2.66,0.0209875,0.0,0.7379,116.9155,1.0211,OTHER
15/9-19 BT2,3902.8116,0.095985,0.0,0.0,0.0,0.114226,0.9,2.66,0.020987000000000002,0.0,0.8403,116.9191,1.0233,OTHER
15/9-19 BT2,3902.9640000000004,0.094473,0.0,0.0,0.0,0.10853,0.9,2.66,0.0209864,0.0,0.8705,116.9227,0.9869000000000002,OTHER
15/9-19 BT2,3903.1164,0.094688,0.0,0.0,0.0,0.11135999999999999,0.9,2.66,0.020985900000000002,0.0,0.8503,116.9262,1.0147,CLST-X-SLTY
15/9-19 BT2,3903.2688,0.093812,0.0,0.0,0.0,0.10625699999999999,0.9,2.66,0.0209854,0.0,0.8829,116.9298,1.0245,OTHER
15/9-19 BT2,3903.4212,0.094111,0.0,0.0,0.0,0.103413,0.9,2.66,0.020984799999999998,0.0,0.91,116.9333,1.037,OTHER
15/9-19 BT2,3903.5736,0.098755,0.0,0.0,0.0,0.119297,0.9,2.66,0.020984299999999997,0.0,0.8278,116.9369,1.0186,OTHER
15/9-19 BT2,3903.7259999999997,0.102278,0.0,0.0,0.0,0.128397,0.9,2.66,0.0209837,0.0,0.7965999999999999,116.9405,1.0218,OTHER
15/9-19 BT2,3903.8784,0.103848,0.0,0.0,0.0,0.127274,0.9,2.66,0.0209832,0.0,0.8158999999999998,116.944,1.0392,OTHER
15/9-19 BT2,3904.0308,0.104951,0.0,0.0,0.0,0.13294700000000004,0.9,2.66,0.0209827,0.0,0.7894,116.9476,1.0711,OTHER
15/9-19 BT2,3904.1832,0.10478900000000001,0.0,0.0,0.0,0.134657,0.9,2.66,0.0209821,0.0,0.7782,116.9511,1.0655,CLST-X-SLTY
15/9-19 BT2,3904.3356,0.10313299999999999,0.0,0.0,0.0,0.13636099999999998,0.9,2.66,0.020981599999999996,0.0,0.7562999999999999,116.9547,1.0504,OTHER
15/9-19 BT2,3904.488,0.101691,0.0,0.0,0.0,0.137499,0.9,2.66,0.0209811,0.0,0.7396,116.9583,1.0667,OTHER
15/9-19 BT2,3904.6404,0.09957800000000004,0.0,0.0,0.0,0.12331400000000001,0.9,2.66,0.0209805,0.0,0.8075,116.9618,1.082,OTHER
15/9-19 BT2,3904.7928,0.10288399999999999,0.0,0.0,0.0,0.124998,0.9,2.66,0.020980000000000002,0.0,0.8231,116.9654,1.1117,OTHER
15/9-19 BT2,3904.9452,0.10535499999999999,0.0,0.0,0.0,0.125,0.9,2.66,0.020979400000000002,0.0,0.8428,116.969,1.1345,OTHER
15/9-19 BT2,3905.0976,0.106706,0.0,0.0,0.0,0.13180900000000004,0.9,2.66,0.0209789,0.0,0.8095,116.9725,1.2026,CLST-X-SLTY
15/9-19 BT2,3905.25,0.106826,0.0,0.0,0.0,0.138627,0.9,2.66,0.0209784,0.0,0.7706,116.9761,1.2231,OTHER
15/9-19 BT2,3905.4024,0.103277,0.0,0.0,0.0,0.12501800000000002,0.9,2.66,0.020977799999999998,0.0,0.8261,116.9796,1.1748,OTHER
15/9-19 BT2,3905.5548,0.10408099999999999,0.0,0.0,0.0,0.12727,0.9,2.66,0.0209773,0.0,0.8177999999999999,116.9832,1.094,OTHER
15/9-19 BT2,3905.7072,0.10504200000000001,0.0,0.0,0.0,0.130677,0.9,2.66,0.0209767,0.0,0.8037999999999998,116.9868,1.0909,OTHER
15/9-19 BT2,3905.8596,0.108222,0.0,0.0,0.0,0.142598,0.9,2.66,0.0209762,0.0,0.7589,116.9903,1.0713,OTHER
15/9-19 BT2,3906.012,0.104485,0.0,0.0,0.0,0.13126500000000002,0.9,2.66,0.0209757,0.0,0.7959999999999999,116.9939,1.0628,OTHER
15/9-19 BT2,3906.1644,0.102709,0.0,0.0,0.0,0.126143,0.9,2.66,0.020975099999999997,0.0,0.8142,116.99740000000004,1.1364,CLST-X-SLTY
15/9-19 BT2,3906.3168,0.105011,0.0,0.0,0.0,0.12954100000000002,0.9,2.66,0.0209746,0.0,0.8106,117.001,1.1569,OTHER
15/9-19 BT2,3906.4692,0.109036,0.0,0.0,0.0,0.14713599999999996,0.9,2.66,0.020974,0.0,0.7411,117.0046,1.1477,OTHER
15/9-19 BT2,3906.6216,0.109802,0.0,0.0,0.0,0.151699,0.9,2.66,0.020973500000000003,0.0,0.7238,117.0081,1.1312,OTHER
15/9-19 BT2,3906.7740000000003,0.109672,0.0,0.0,0.0,0.14432799999999998,0.9,2.66,0.020973,0.0,0.7599,117.0117,1.1115,OTHER
15/9-19 BT2,3906.9264,0.107928,0.0,0.0,0.0,0.1307,0.9,2.66,0.020972400000000002,0.0,0.8257999999999999,117.0153,1.1092,OTHER
15/9-19 BT2,3907.0788,0.108234,0.0,0.0,0.0,0.130682,0.9,2.66,0.0209719,0.0,0.8282,117.0188,1.0912,CLST-X-SLTY
15/9-19 BT2,3907.2312,0.105176,0.0,0.0,0.0,0.132952,0.9,2.66,0.0209713,0.0,0.7911,117.0224,1.0984,CLST-X-SLTY
15/9-19 BT2,3907.3836,0.098217,0.0,0.0,0.0,0.122741,0.9,2.66,0.0209708,0.0,0.8002,117.0259,1.0706000000000002,OTHER
15/9-19 BT2,3907.5359999999996,0.095346,0.0,0.0,0.0,0.106839,0.9,2.66,0.0209703,0.0,0.8923999999999999,117.0295,1.0868,OTHER
15/9-19 BT2,3907.6884,0.09802999999999999,0.0,0.0,0.0,0.103414,0.9,2.66,0.0209697,0.0,0.9479,117.0331,1.0661,OTHER
15/9-19 BT2,3907.8408,0.10407999999999999,0.0,0.0,0.0,0.124404,0.9,2.66,0.0209692,0.0,0.8366,117.0366,1.0702,OTHER
15/9-19 BT2,3907.9932,0.108394,0.0,0.0,0.0,0.151669,0.9,2.66,0.020968599999999997,0.0,0.7147,117.0402,1.1,OTHER
15/9-19 BT2,3908.1456,0.10897799999999999,0.0,0.0,0.0,0.156244,0.9,2.66,0.0209681,0.0,0.6975,117.0437,1.1078,CLST-X-SLTY
15/9-19 BT2,3908.298,0.109947,0.0,0.0,0.0,0.152845,0.9,2.66,0.0209676,0.0,0.7193,117.0473,1.1234,OTHER
15/9-19 BT2,3908.4504,0.108601,0.0,0.0,0.0,0.139222,0.9,2.66,0.020967,0.0,0.7801,117.0509,1.1128,OTHER
15/9-19 BT2,3908.6028,0.107619,0.0,0.0,0.0,0.135232,0.9,2.66,0.0209665,0.0,0.7958,117.0544,1.0816,OTHER
15/9-19 BT2,3908.7552,0.107346,0.0,0.0,0.0,0.140334,0.9,2.66,0.020966,0.0,0.7649,117.05799999999999,1.1190000000000002,OTHER
15/9-19 BT2,3908.9076,0.106799,0.0,0.0,0.0,0.136936,0.9,2.66,0.020965400000000002,0.0,0.7799,117.0616,1.0741,OTHER
15/9-19 BT2,3909.06,0.104973,0.0,0.0,0.0,0.123313,0.9,2.66,0.0209649,0.0,0.8513,117.0651,1.0683,OTHER
15/9-19 BT2,3909.2124,0.104334,0.0,0.0,0.0,0.118756,0.9,2.66,0.0209643,0.0,0.8786,117.0687,1.0909,CLST-X-SLTY
15/9-19 BT2,3909.3648,0.103379,0.0,0.0,0.0,0.11704800000000005,0.9,2.66,0.0209638,0.0,0.8832,117.0722,1.0604,OTHER
15/9-19 BT2,3909.5172,0.103777,0.0,0.0,0.0,0.122152,0.9,2.66,0.020963299999999997,0.0,0.8496,117.0758,1.0066,OTHER
15/9-19 BT2,3909.6696,0.105679,0.0,0.0,0.0,0.13407500000000006,0.9,2.66,0.0209627,0.0,0.7882,117.0794,0.9954,OTHER
15/9-19 BT2,3909.822,0.105629,0.0,0.0,0.0,0.132956,0.9,2.66,0.0209622,0.0,0.7945,117.0829,0.9899,OTHER
15/9-19 BT2,3909.9744,0.10613199999999999,0.0,0.0,0.0,0.122173,0.9,2.66,0.020961599999999997,0.0,0.8687,117.0865,1.062,OTHER
15/9-19 BT2,3910.1268,0.11118099999999999,0.0,0.0,0.0,0.127385,0.9,2.66,0.0209611,0.0,0.8728,117.09,1.0559,CLST-X-SLTY
15/9-19 BT2,3910.2792,0.11199999999999999,0.0,0.0,0.0,0.137487,0.9,2.66,0.0209606,0.0,0.8146,117.0936,1.0399,OTHER
15/9-19 BT2,3910.4316,0.105609,0.0,0.0,0.0,0.12615099999999999,0.9,2.66,0.02096,0.0,0.8372,117.0972,1.0179,OTHER
15/9-19 BT2,3910.5840000000003,0.102649,0.0,0.0,0.0,0.113653,0.9,2.66,0.0209595,0.0,0.9032,117.1007,1.0269,OTHER
15/9-19 BT2,3910.7364,0.105583,0.0,0.0,0.0,0.12158,0.9,2.66,0.020958900000000003,0.0,0.8684,117.1043,1.0907,OTHER
15/9-19 BT2,3910.8888,0.10353399999999999,0.0,0.0,0.0,0.120456,0.9,2.66,0.020958400000000002,0.0,0.8595,117.1078,1.068,OTHER
15/9-19 BT2,3911.0412,0.10145,0.0,0.0,0.0,0.126129,0.9,2.66,0.0209579,0.0,0.8043,117.1114,1.0663,OTHER
15/9-19 BT2,3911.1936,0.101186,0.0,0.0,0.0,0.132946,0.9,2.66,0.020957299999999998,0.0,0.7611,117.115,1.0489,CLST-X-SLTY
15/9-19 BT2,3911.3459999999995,0.10331300000000002,0.0,0.0,0.0,0.137494,0.9,2.66,0.020956799999999998,0.0,0.7513999999999998,117.1185,1.0476,OTHER
15/9-19 BT2,3911.4984,0.106849,0.0,0.0,0.0,0.134663,0.9,2.66,0.020956299999999997,0.0,0.7935,117.1221,1.0619,OTHER
15/9-19 BT2,3911.6508,0.106779,0.0,0.0,0.0,0.116501,0.9,2.66,0.0209557,0.0,0.9165,117.1257,1.0069,OTHER
15/9-19 BT2,3911.8032,0.103604,0.0,0.0,0.0,0.11591000000000005,0.9,2.66,0.020955200000000004,0.0,0.8938,117.1292,1.0201,OTHER
15/9-19 BT2,3911.9556,0.099741,0.0,0.0,0.0,0.127825,0.9,2.66,0.0209546,0.0,0.7803,117.1328,1.0143,OTHER
15/9-19 BT2,3912.1079999999997,0.100552,0.0,0.0,0.0,0.125004,0.9,2.66,0.0209541,0.0,0.8044,117.1363,1.0449,CLST-X-SLTY
15/9-19 BT2,3912.2604,0.10726400000000001,0.0,0.0,0.0,0.139753,0.9,2.66,0.020953599999999996,0.0,0.7674999999999998,117.1399,1.0502,OTHER
15/9-19 BT2,3912.4128,0.102805,0.0,0.0,0.0,0.12501900000000002,0.9,2.66,0.020953,0.0,0.8223,117.1435,0.9921,OTHER
15/9-19 BT2,3912.5652,0.099847,0.0,0.0,0.0,0.118191,0.9,2.66,0.0209525,0.0,0.8448,117.147,1.0127,OTHER
15/9-19 BT2,3912.7176,0.099216,0.0,0.0,0.0,0.122154,0.9,2.66,0.0209519,0.0,0.8122,117.1506,1.0508,OTHER
15/9-19 BT2,3912.87,0.09829,0.0,0.0,0.0,0.11988900000000001,0.9,2.66,0.020951400000000002,0.0,0.8197999999999999,117.1542,1.0554,OTHER
15/9-19 BT2,3913.0224,0.099717,0.0,0.0,0.0,0.115914,0.9,2.66,0.0209509,0.0,0.8603,117.1577,1.0452,OTHER
15/9-19 BT2,3913.1748,0.100018,0.0,0.0,0.0,0.110235,0.9,2.66,0.020950299999999998,0.0,0.9073000000000002,117.1613,1.0765,CLST-X-SLTY
15/9-19 BT2,3913.3272,0.09473500000000004,0.0,0.0,0.0,0.096041,0.9,2.66,0.020949799999999998,0.0,0.9864,117.16480000000004,1.1163,OTHER
15/9-19 BT2,3913.4796,0.09925199999999999,0.0,0.0,0.0,0.12382699999999999,0.9,2.66,0.0209493,0.0,0.8015,117.1684,1.175,OTHER
15/9-19 BT2,3913.632,0.09907300000000001,0.0,0.0,0.0,0.12386400000000002,0.9,2.66,0.0209487,0.0,0.7999,117.17200000000001,1.133,OTHER
15/9-19 BT2,3913.7844,0.09749,0.0,0.0,0.0,0.11137999999999999,0.9,2.66,0.0209482,0.0,0.8752999999999999,117.17550000000004,1.0598,OTHER
15/9-19 BT2,3913.9368,0.099585,0.0,0.0,0.0,0.116471,0.9,2.66,0.0209476,0.0,0.855,117.1791,1.1192,OTHER
15/9-19 BT2,3914.0892,0.10006699999999999,0.0,0.0,0.0,0.121584,0.9,2.66,0.020947099999999996,0.0,0.823,117.1826,1.1135,CLST-X-SLTY
15/9-19 BT2,3914.2416,0.096324,0.0,0.0,0.0,0.111377,0.9,2.66,0.0209466,0.0,0.8648,117.18620000000004,1.0528,OTHER
15/9-19 BT2,3914.3940000000002,0.096326,0.0,0.0,0.0,0.112499,0.9,2.66,0.020946,0.0,0.8561999999999999,117.1898,1.0749,OTHER
15/9-19 BT2,3914.5464,0.100048,0.0,0.0,0.0,0.121012,0.9,2.66,0.020945500000000002,0.0,0.8267999999999999,117.1933,1.0815,OTHER
15/9-19 BT2,3914.6988,0.10320599999999999,0.0,0.0,0.0,0.12953399999999998,0.9,2.66,0.020945,0.0,0.7966999999999999,117.19690000000004,1.1031,OTHER
15/9-19 BT2,3914.8512,0.104499,0.0,0.0,0.0,0.149973,0.9,2.66,0.020944400000000002,0.0,0.6968,117.2004,1.111,OTHER
15/9-19 BT2,3915.0036,0.095691,0.0,0.0,0.0,0.121628,0.9,2.66,0.0209439,0.0,0.7867,117.204,1.0648,OTHER
15/9-19 BT2,3915.156,0.09273300000000001,0.0,0.0,0.0,0.10456800000000001,0.9,2.66,0.020943299999999998,0.0,0.8868,117.20760000000004,1.0815,CLST-X-SLTY
15/9-19 BT2,3915.3084,0.09817600000000004,0.0,0.0,0.0,0.11873099999999999,0.9,2.66,0.0209428,0.0,0.8268999999999999,117.2111,1.0564,OTHER
15/9-19 BT2,3915.4608,0.099,0.0,0.0,0.0,0.111373,0.9,2.66,0.0209423,0.0,0.8889,117.2147,1.0353,OTHER
15/9-19 BT2,3915.6132,0.097498,0.0,0.0,0.0,0.10512200000000001,0.9,2.66,0.0209417,0.0,0.9275000000000002,117.21830000000004,1.0185,OTHER
15/9-19 BT2,3915.7656,0.093873,0.0,0.0,0.0,0.105114,0.9,2.66,0.0209412,0.0,0.8931,117.2218,1.0284,OTHER
15/9-19 BT2,3915.9179999999997,0.094057,0.0,0.0,0.0,0.107951,0.9,2.66,0.0209407,0.0,0.8712999999999999,117.2254,1.0072,OTHER
15/9-19 BT2,3916.0704,0.09263400000000001,0.0,0.0,0.0,0.09263400000000001,0.9,2.66,0.0209401,0.0,1.0,117.2289,1.0381,OTHER
15/9-19 BT2,3916.2228,0.09779600000000001,0.0,0.0,0.0,0.10396199999999998,0.9,2.66,0.0209396,0.0,0.9407,117.2325,1.0699,CLST-X-SLTY
15/9-19 BT2,3916.3752,0.094999,0.0,0.0,0.0,0.10114,0.9,2.66,0.020939,0.0,0.9393,117.2361,1.021,OTHER
15/9-19 BT2,3916.5276,0.09537999999999999,0.0,0.0,0.0,0.10851300000000001,0.9,2.66,0.0209385,0.0,0.879,117.2396,1.0248,OTHER
15/9-19 BT2,3916.68,0.096782,0.0,0.0,0.0,0.10682,0.9,2.66,0.020938,0.0,0.9059999999999999,117.2432,1.0405,OTHER
15/9-19 BT2,3916.8324,0.10019600000000001,0.0,0.0,0.0,0.111925,0.9,2.66,0.020937400000000002,0.0,0.8952,117.2467,1.1028,OTHER
15/9-19 BT2,3916.9848,0.09979400000000001,0.0,0.0,0.0,0.11476900000000001,0.9,2.66,0.0209369,0.0,0.8695,117.2503,1.046,OTHER
15/9-19 BT2,3917.1372,0.09935600000000004,0.0,0.0,0.0,0.118745,0.9,2.66,0.0209364,0.0,0.8367,117.2539,1.0547,CLST-X-SLTY
15/9-19 BT2,3917.2896,0.100018,0.0,0.0,0.0,0.12158699999999999,0.9,2.66,0.0209358,0.0,0.8226,117.2574,1.0628,OTHER
15/9-19 BT2,3917.442,0.096971,0.0,0.0,0.0,0.10683800000000002,0.9,2.66,0.020935299999999997,0.0,0.9076,117.26100000000001,1.0118,OTHER
15/9-19 BT2,3917.5944,0.096577,0.0,0.0,0.0,0.10965499999999999,0.9,2.66,0.0209347,0.0,0.8807,117.2645,1.0407,OTHER
15/9-19 BT2,3917.7468,0.095187,0.0,0.0,0.0,0.10965899999999999,0.9,2.66,0.0209342,0.0,0.868,117.2681,1.0329,OTHER
15/9-19 BT2,3917.8992,0.09171900000000001,0.0,0.0,0.0,0.094338,0.9,2.66,0.020933700000000003,0.0,0.9722,117.2717,1.0574,OTHER
15/9-19 BT2,3918.0516,0.097438,0.0,0.0,0.0,0.115881,0.9,2.66,0.0209331,0.0,0.8408,117.2752,1.0507,OTHER
15/9-19 BT2,3918.204,0.097454,0.0,0.0,0.0,0.113072,0.9,2.66,0.0209326,0.0,0.8619,117.2788,1.018,CLST-X-SLTY
15/9-19 BT2,3918.3564,0.09525700000000001,0.0,0.0,0.0,0.100017,0.9,2.66,0.0209321,0.0,0.9524,117.2824,1.07,OTHER
15/9-19 BT2,3918.5088,0.09492900000000004,0.0,0.0,0.0,0.10227,0.9,2.66,0.0209315,0.0,0.9282,117.2859,1.0735,OTHER
15/9-19 BT2,3918.6612,0.095562,0.0,0.0,0.0,0.103975,0.9,2.66,0.020931,0.0,0.9191,117.2895,1.0323000000000002,OTHER
15/9-19 BT2,3918.8136,0.09750199999999999,0.0,0.0,0.0,0.10511199999999998,0.9,2.66,0.020930400000000002,0.0,0.9276,117.29299999999999,1.0251,OTHER
15/9-19 BT2,3918.966,0.09882,0.0,0.0,0.0,0.11475999999999999,0.9,2.66,0.0209299,0.0,0.8610999999999999,117.2966,1.0112,OTHER
15/9-19 BT2,3919.1184,0.09498,0.0,0.0,0.0,0.107964,0.9,2.66,0.0209294,0.0,0.8797,117.3002,1.0416,CLST-X-SLTY
15/9-19 BT2,3919.2708,0.097234,0.0,0.0,0.0,0.111359,0.9,2.66,0.020928799999999997,0.0,0.8731999999999999,117.3037,1.0490000000000002,OTHER
15/9-19 BT2,3919.4232,0.09949,0.0,0.0,0.0,0.11306600000000006,0.9,2.66,0.0209283,0.0,0.8799,117.3073,1.0537,OTHER
15/9-19 BT2,3919.5756,0.095287,0.0,0.0,0.0,0.10058500000000001,0.9,2.66,0.0209278,0.0,0.9473,117.3109,1.0405,OTHER
15/9-19 BT2,3919.728,0.096826,0.0,0.0,0.0,0.10964700000000001,0.9,2.66,0.020927200000000003,0.0,0.8831,117.3144,1.0415,OTHER
15/9-19 BT2,3919.8804,0.095577,0.0,0.0,0.0,0.10738900000000001,0.9,2.66,0.0209267,0.0,0.89,117.318,1.0903,OTHER
15/9-19 BT2,3920.0328,0.094777,0.0,0.0,0.0,0.10681900000000001,0.9,2.66,0.0209261,0.0,0.8872999999999999,117.3215,1.0706000000000002,OTHER
15/9-19 BT2,3920.1852,0.094264,0.0,0.0,0.0,0.107386,0.9,2.66,0.020925599999999996,0.0,0.8778,117.3251,1.0687,CLST-X-SLTY
15/9-19 BT2,3920.3376,0.09266100000000001,0.0,0.0,0.0,0.103414,0.9,2.66,0.0209251,0.0,0.8959999999999999,117.3287,1.0504,OTHER
15/9-19 BT2,3920.49,0.09509400000000001,0.0,0.0,0.0,0.117028,0.9,2.66,0.020924500000000002,0.0,0.8126,117.3322,1.045,OTHER
15/9-19 BT2,3920.6424,0.095949,0.0,0.0,0.0,0.11704500000000001,0.9,2.66,0.020924,0.0,0.8197999999999999,117.3358,1.0657,OTHER
15/9-19 BT2,3920.7948,0.08640399999999998,0.0,0.0,0.0,0.08640399999999998,0.9,2.66,0.0209235,0.0,1.0,117.3393,1.0168,OTHER
15/9-19 BT2,3920.9472,0.089172,0.0,0.0,0.0,0.094875,0.9,2.66,0.0209229,0.0,0.9399,117.3429,1.0395,OTHER
15/9-19 BT2,3921.0996,0.09200599999999999,0.0,0.0,0.0,0.10793699999999999,0.9,2.66,0.0209224,0.0,0.8524,117.3465,1.0405,CLST-X-SLTY
15/9-19 BT2,3921.252,0.091307,0.0,0.0,0.0,0.098876,0.9,2.66,0.020921900000000004,0.0,0.9235,117.35,1.0691,OTHER
15/9-19 BT2,3921.4044,0.09153700000000001,0.0,0.0,0.0,0.101701,0.9,2.66,0.0209213,0.0,0.9001,117.3536,1.074,OTHER
15/9-19 BT2,3921.5568,0.092988,0.0,0.0,0.0,0.11362100000000006,0.9,2.66,0.0209208,0.0,0.8184,117.3571,1.0909,OTHER
15/9-19 BT2,3921.7092,0.08950099999999997,0.0,0.0,0.0,0.10399,0.9,2.66,0.0209202,0.0,0.8607,117.3607,1.082,OTHER
15/9-19 BT2,3921.8616,0.09228,0.0,0.0,0.0,0.124405,0.9,2.66,0.0209197,0.0,0.7418,117.3643,0.9089,OTHER
15/9-19 BT2,3922.014,0.09262500000000004,0.0,0.0,0.0,0.12216199999999999,0.9,2.66,0.020919200000000002,0.0,0.7582,117.3678,0.9648000000000002,OTHER
15/9-19 BT2,3922.1664,0.09021799999999999,0.0,0.0,0.0,0.11421500000000001,0.9,2.66,0.0209186,0.0,0.7899,117.3714,0.9815,CLST-X-SLTY
15/9-19 BT2,3922.3188,0.095058,0.0,0.0,0.0,0.125553,0.9,2.66,0.0209181,0.0,0.7571,117.375,0.9493,OTHER
15/9-19 BT2,3922.4712,0.09575399999999999,0.0,0.0,0.0,0.12159600000000001,0.9,2.66,0.020917599999999998,0.0,0.7874999999999999,117.3785,1.005,OTHER
15/9-19 BT2,3922.6236,0.09688200000000001,0.0,0.0,0.0,0.120456,0.9,2.66,0.020916999999999998,0.0,0.8043,117.3821,0.9703,OTHER
15/9-19 BT2,3922.776,0.101787,0.0,0.0,0.0,0.144287,0.9,2.66,0.020916499999999998,0.0,0.7055,117.3856,0.9938,OTHER
15/9-19 BT2,3922.9284,0.101763,0.0,0.0,0.0,0.13864400000000002,0.9,2.66,0.020916,0.0,0.7340000000000001,117.3892,0.9672,OTHER
15/9-19 BT2,3923.0808,0.101841,0.0,0.0,0.0,0.13863600000000004,0.9,2.66,0.020915400000000004,0.0,0.7346,117.3928,0.9579,CLST-X-SLTY
15/9-19 BT2,3923.2332,0.096587,0.0,0.0,0.0,0.12899000000000002,0.9,2.66,0.0209149,0.0,0.7488,117.3963,1.0661,CLST-X-SLTY
15/9-19 BT2,3923.3856,0.094557,0.0,0.0,0.0,0.136354,0.9,2.66,0.0209143,0.0,0.6935,117.3999,1.0461,OTHER
15/9-19 BT2,3923.538,0.097528,0.0,0.0,0.0,0.138633,0.9,2.66,0.0209138,0.0,0.7035,117.4034,1.1186,OTHER
15/9-19 BT2,3923.6904,0.092111,0.0,0.0,0.0,0.10288800000000001,0.9,2.66,0.0209133,0.0,0.8953,117.40700000000001,1.0497,OTHER
15/9-19 BT2,3923.8428,0.09795400000000004,0.0,0.0,0.0,0.12383599999999999,0.9,2.66,0.0209127,0.0,0.7909999999999999,117.4106,1.0116,OTHER
15/9-19 BT2,3923.9952,0.094556,0.0,0.0,0.0,0.11308199999999999,0.9,2.66,0.020912200000000002,0.0,0.8362,117.4141,0.9925,OTHER
15/9-19 BT2,3924.1476,0.097124,0.0,0.0,0.0,0.119877,0.9,2.66,0.020911700000000002,0.0,0.8102,117.4177,0.9639,CLST-X-SLTY
15/9-19 BT2,3924.3,0.10012,0.0,0.0,0.0,0.118752,0.9,2.66,0.0209111,0.0,0.8430999999999998,117.4213,0.9399,OTHER
15/9-19 BT2,3924.4524,0.09786900000000001,0.0,0.0,0.0,0.11704800000000005,0.9,2.66,0.020910599999999998,0.0,0.8361,117.4248,0.9520000000000001,OTHER
15/9-19 BT2,3924.6048,0.096041,0.0,0.0,0.0,0.12669200000000005,0.9,2.66,0.0209101,0.0,0.7581,117.4284,0.9892,OTHER
15/9-19 BT2,3924.7572,0.09715499999999999,0.0,0.0,0.0,0.128407,0.9,2.66,0.0209095,0.0,0.7566,117.4319,1.0199,OTHER
15/9-19 BT2,3924.9096,0.099105,0.0,0.0,0.0,0.13011099999999998,0.9,2.66,0.020909,0.0,0.7617,117.4355,1.0047,OTHER
15/9-19 BT2,3925.062,0.10287400000000001,0.0,0.0,0.0,0.13749,0.9,2.66,0.0209084,0.0,0.7481999999999999,117.4391,1.0502,OTHER
15/9-19 BT2,3925.2144,0.101708,0.0,0.0,0.0,0.14147200000000001,0.9,2.66,0.0209079,0.0,0.7189,117.4426,1.0578,CLST-X-SLTY
