BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),KLOGH (MD),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),LITHOTYPE
0.213577,0,0,18.5444,0.21942,0.9,2.65,0.0203177,1,0.9734,121.4785,0.2763,F-MOUTHBAR
0.216355,0,0,17.6158,0.22913,0.9,2.65,0.0203172,1,0.9442,121.482,0.2875,F-MOUTHBAR
0.223479,0,0,8.4379,0.239014,0.9,2.65,0.0203167,1,0.935,121.4855,0.3318,F-MOUTHBAR
0.219778,0,0,3.9479,0.221157,0.9,2.65,0.0203162,1,0.9938,121.489,0.3525,F-MOUTHBAR
0.209729,0,0,7.6028,0.209729,0.9,2.65,0.0203157,1,1,121.4925,0.3108,F-MOUTHBAR
0.184604,0,0,1.8484,0.184604,0.9,2.65,0.0203153,1,1,121.496,0.3567,F-MOUTHBAR
0.195414,0,0,3.3736,0.195414,0.9,2.65,0.0203148,1,1,121.4995,0.3372,F-MOUTHBAR
0.185547,0,0,2.0722,0.18801,0.9,2.65,0.0203143,1,0.9869,121.503,0.3542,F-MOUTHBAR
0.192049,0,0,1.8543,0.197702,0.9,2.65,0.0203138,1,0.9714,121.5065,0.3682,F-MOUTHBAR
0.192691,0,0,2.2555,0.194861,0.9,2.65,0.0203133,1,0.9889,121.51,0.3562,F-MOUTHBAR
0.189721,0,0,1.334,0.189721,0.9,2.65,0.0203128,1,1,121.5135,0.377,F-MOUTHBAR
0.15205,0,0,0.3981,0.15205,0.9,2.65,0.0203123,1,1,121.517,0.4018,F-MOUTHBAR
0.141728,0,0,0.4245,0.141728,0.9,2.65,0.0203118,1,1,121.5205,0.3896,F-MOUTHBAR
0.193646,0,0,2.2857,0.193646,0.9,2.65,0.0203113,1,1,121.524,0.3545,F-MOUTHBAR
0.115056,1,0,0.1,0.115056,0.9,2.71,0.0203108,0,1,121.5275,0.3725,F-MOUTHBAR
0.112158,1,0,0.1,0.112158,0.9,2.71,0.0203103,0,1,121.531,0.3561,F-MOUTHBAR
0.10443,1,0,0.1,0.10443,0.9,2.71,0.0203098,0,1,121.5345,0.3407,F-MOUTHBAR
0.096695,1,0,0.1,0.096695,0.9,2.71,0.0203093,0,1,121.538,0.3431,F-MOUTHBAR
0.118698,1,0,0.1,0.13255,0.9,2.71,0.0203088,0,0.8955,121.5415,0.3686,F-MOUTHBAR
0.101599,0,0,0.9576,0.168576,0.9,2.71,0.0203083,1,0.6027,121.545,0.3742,F-MOUTHBAR
0.091289,0,0,1.4122,0.145227,0.9,2.65,0.0203078,1,0.6286,121.5485,0.3347,F-MOUTHBAR
0.119243,0,0,1.2053,0.170148,0.9,2.65,0.0203073,1,0.7008,121.552,0.3645,F-MOUTHBAR
0.183723,0,0,1.4245,0.191467,0.9,2.65,0.0203068,1,0.9596,121.5555,0.3753,F-MOUTHBAR
0.191589,0,0,2.2278,0.200005,0.9,2.65,0.0203063,1,0.9579,121.559,0.3614,F-MOUTHBAR
0.21184,0,0,2.9775,0.238872,0.9,2.65,0.0203058,1,0.8868,121.5625,0.3819,F-MOUTHBAR
0.211225,0,0,1.61,0.211225,0.9,2.65,0.0203053,1,1,121.566,0.387,F-MOUTHBAR
0.205138,0,0,1.4308,0.205138,0.9,2.65,0.0203048,1,1,121.5695,0.3873,F-MOUTHBAR
0.218501,0,0,3.0249,0.240185,0.9,2.65,0.0203043,1,0.9097,121.573,0.3823,F-MOUTHBAR
0.138408,0,0,0.7755,0.138408,0.9,2.65,0.0203038,1,1,121.5765,0.3575,F-MOUTHBAR
0.119453,0,0,0.6906,0.119453,0.9,2.65,0.0203033,0,1,121.58,0.3463,F-MOUTHBAR
0.07834,0,0,0.3264,0.07834,0.9,2.65,0.0203028,0,1,121.5835,0.3459,F-MOUTHBAR
0.135354,0,0,0.679,0.135354,0.9,2.65,0.0203023,1,1,121.587,0.3612,F-MOUTHBAR
0.189072,0,0,1.0758,0.189072,0.9,2.65,0.0203018,1,1,121.5905,0.3868,F-MOUTHBAR
0.193708,0,0,0.5956,0.193708,0.9,2.65,0.0203013,1,1,121.594,0.4194,F-MOUTHBAR
0.199992,0,0,0.6111,0.199992,0.9,2.65,0.0203008,1,1,121.5975,0.4238,F-MOUTHBAR
0.194293,0,0,0.5311,0.194293,0.9,2.65,0.0203004,1,1,121.601,0.4255,F-MOUTHBAR
0.185663,0,0,5.4333,0.193144,0.9,2.65,0.0202999,1,0.9613,121.6045,0.3122,F-MOUTHBAR
0.185011,0,0,77.6179,0.216601,0.9,2.65,0.0202994,1,0.8542,121.608,0.2048,F-MOUTHBAR
0.174065,0,0,67.7119,0.176832,0.9,2.65,0.0202989,1,0.9844,121.6115,0.176,F-MOUTHBAR
0.18754,0,0,76.0117,0.188293,0.9,2.65,0.0202984,1,0.996,121.6149,0.1806,F-MOUTHBAR
0.188947,0,0,62.0055,0.188947,0.9,2.65,0.0202979,1,1,121.6184,0.191,F-MOUTHBAR
0.13442,0,0,4.8036,0.13442,0.9,2.65,0.0202974,1,1,121.6219,0.266,F-MOUTHBAR
0.09605,1,0,0.0293,0.09605,0.9,2.65,0.0202969,0,1,121.6254,0.478,F-MOUTHBAR
0.090293,1,0,0.0025,0.090293,0.9,2.65,0.0202964,0,1,121.6289,0.5916,F-MOUTHBAR
0.066888,1,0,0.0007,0.066888,0.9,2.65,0.0202959,0,1,121.6324,0.631,F-MOUTHBAR
0.11824,1,0,0.0177,0.133056,0.9,2.65,0.0202954,0,0.8887,121.6359,0.5351,F-MOUTHBAR
0.131183,0,0,0.0528,0.14448,0.9,2.65,0.0202949,1,0.908,121.6394,0.4926,F-MOUTHBAR
0.189397,0,0,0.1867,0.194718,0.9,2.65,0.0202944,1,0.9727,121.6429,0.4763,F-MOUTHBAR
0.188831,0,0,1.6118,0.188831,0.9,2.65,0.0202939,1,1,121.6464,0.367,F-MOUTHBAR
0.172509,0,0,116.6551,0.172509,0.9,2.65,0.0202934,1,1,121.6499,0.1459,F-TIDAL CHANNEL
0.161578,0,0,398.8777,0.161578,0.9,2.64,0.0202929,1,1,121.6534,0.0769,F-TIDAL CHANNEL
0.180758,0,0,361.8412,0.180758,0.9,2.64,0.0202924,1,1,121.6568,0.0986,F-TIDAL CHANNEL
0.193409,0,0,651.9997,0.193409,0.9,2.64,0.0202919,1,1,121.6603,0.0814,F-TIDAL CHANNEL
0.206493,0,0,599.184,0.206493,0.9,2.64,0.0202914,1,1,121.6638,0.0972,F-TIDAL CHANNEL
0.200097,0,0,638.1874,0.200097,0.9,2.64,0.0202909,1,1,121.6673,0.0884,F-TIDAL CHANNEL
0.193548,0,0,736.7277,0.193548,0.9,2.64,0.0202905,1,1,121.6708,0.0757,F-TIDAL CHANNEL
0.195068,0,0,585.6843,0.195068,0.9,2.64,0.02029,1,1,121.6743,0.0881,F-TIDAL CHANNEL
0.204425,0,0,1000.2075,0.204425,0.9,2.64,0.0202895,1,1,121.6778,0.0706,F-TIDAL CHANNEL
0.190328,0,0,535.3047,0.190328,0.9,2.64,0.020289,1,1,121.6813,0.0882,F-TIDAL CHANNEL
0.188136,0,0,819.387,0.188136,0.9,2.64,0.0202885,1,1,121.6847,0.0657,F-TIDAL CHANNEL
0.192642,0,0,578.8174,0.192642,0.9,2.64,0.020288,1,1,121.6882,0.0865,F-TIDAL CHANNEL
0.201254,0,0,1259.6095,0.201254,0.9,2.64,0.0202875,1,1,121.6917,0.0566,F-TIDAL CHANNEL
0.202282,0,0,1327.7684,0.202282,0.9,2.64,0.020287,1,1,121.6952,0.055,F-TIDAL CHANNEL
0.200812,0,0,1178.1553,0.200812,0.9,2.64,0.0202865,1,1,121.6987,0.0595,F-TIDAL CHANNEL
0.200678,0,0,865.038,0.200678,0.9,2.64,0.020286,1,1,121.7022,0.0743,F-TIDAL CHANNEL
0.211846,0,0,589.5927,0.214073,0.9,2.64,0.0202855,1,0.9896,121.7057,0.1047,F-TIDAL CHANNEL
0.202241,0,0,562.6797,0.202241,0.9,2.64,0.020285,1,1,121.7092,0.0964,F-TIDAL CHANNEL
0.195,0,0,716.5148,0.195,0.9,2.64,0.0202845,1,1,121.7126,0.0783,F-TIDAL CHANNEL
0.178211,0,0,365.9961,0.178211,0.9,2.64,0.020284,1,1,121.7161,0.0958,F-TIDAL CHANNEL
0.197446,0,0,646.623,0.202501,0.9,2.64,0.0202835,1,0.975,121.7196,0.0899,F-TIDAL CHANNEL
0.177469,0,0,705.6039,0.192855,0.9,2.64,0.020283,1,0.9202,121.7231,0.0771,F-TIDAL CHANNEL
0.181659,0,0,339.6112,0.203844,0.9,2.64,0.0202825,1,0.8912,121.7266,0.1222,F-TIDAL CHANNEL
0.183973,0,0,258.8404,0.195685,0.9,2.64,0.0202821,1,0.9401,121.7301,0.1281,F-TIDAL CHANNEL
0.188214,0,0,205.8768,0.192934,0.9,2.64,0.0202816,1,0.9755,121.7336,0.1367,F-TIDAL CHANNEL
0.202614,0,0,365.641,0.202614,0.9,2.64,0.0202811,1,1,121.737,0.1175,F-TIDAL CHANNEL
0.195683,0,0,1037.7864,0.195683,0.9,2.64,0.0202806,1,1,121.7405,0.061,F-TIDAL CHANNEL
0.189621,0,0,957.5143,0.189621,0.9,2.64,0.0202801,1,1,121.744,0.0595,F-TIDAL CHANNEL
0.201146,0,0,1660.7982,0.201146,0.9,2.64,0.0202796,1,1,121.7475,0.0432,F-TIDAL CHANNEL
0.200058,0,0,1319.7122,0.200058,0.9,2.64,0.0202791,1,1,121.751,0.0533,F-TIDAL CHANNEL
0.195857,0,0,1006.736,0.195857,0.9,2.64,0.0202786,1,1,121.7545,0.0627,F-TIDAL CHANNEL
0.192341,0,0,1050.0312,0.192341,0.9,2.64,0.0202781,1,1,121.7579,0.0575,F-TIDAL CHANNEL
0.196746,0,0,1650.2747,0.196746,0.9,2.64,0.0202776,1,1,121.7614,0.0396,F-TIDAL CHANNEL
0.197718,0,0,1173.9333,0.197718,0.9,2.64,0.0202771,1,1,121.7649,0.0569,F-TIDAL CHANNEL
0.19352,0,0,1198.5989,0.19352,0.9,2.64,0.0202766,1,1,121.7684,0.0522,F-TIDAL CHANNEL
0.192866,0,0,1231.2249,0.192866,0.9,2.64,0.0202761,1,1,121.7719,0.0503,F-TIDAL CHANNEL
0.194695,0,0,1261.0273,0.194695,0.9,2.64,0.0202756,1,1,121.7753,0.0508,F-TIDAL CHANNEL
0.190569,0,0,944.7313,0.190569,0.9,2.64,0.0202752,1,1,121.7788,0.061,F-TIDAL CHANNEL
0.190169,0,0,638.1491,0.190169,0.9,2.64,0.0202747,1,1,121.7823,0.0796,F-TIDAL CHANNEL
0.201122,0,0,1101.7229,0.201122,0.9,2.64,0.0202742,1,1,121.7858,0.063,F-TIDAL CHANNEL
0.207278,0,0,1841.5767,0.207278,0.9,2.64,0.0202737,1,1,121.7893,0.0437,F-TIDAL CHANNEL
0.208138,0,0,1407.7124,0.208138,0.9,2.64,0.0202732,1,1,121.7928,0.0574,F-TIDAL CHANNEL
0.20351,0,0,964.7682,0.20351,0.9,2.64,0.0202727,1,1,121.7962,0.0715,F-TIDAL CHANNEL
0.208013,0,0,1304.4794,0.208013,0.9,2.64,0.0202722,1,1,121.7997,0.061,F-TIDAL CHANNEL
0.20633,0,0,1351.4297,0.206343,0.9,2.64,0.0202717,1,0.9999,121.8032,0.0578,F-TIDAL CHANNEL
0.203644,0,0,1047.3978,0.204666,0.9,2.64,0.0202712,1,0.995,121.8067,0.0686,F-TIDAL CHANNEL
0.193362,0,0,943.6458,0.200585,0.9,2.64,0.0202707,1,0.964,121.8102,0.07,F-TIDAL CHANNEL
0.192211,0,0,1337.1145,0.207947,0.9,2.64,0.0202702,1,0.9243,121.8136,0.0597,F-TIDAL CHANNEL
0.206307,0,0,1091.1141,0.207258,0.9,2.64,0.0202697,1,0.9954,121.8171,0.0689,F-TIDAL CHANNEL
0.200208,0,0,636.8902,0.200208,0.9,2.64,0.0202692,1,1,121.8206,0.0886,F-TIDAL CHANNEL
0.198691,0,0,410.3064,0.198691,0.9,2.64,0.0202688,1,1,121.8241,0.1085,F-TIDAL CHANNEL
0.196248,0,0,364.5602,0.196248,0.9,2.64,0.0202683,1,1,121.8275,0.112,F-TIDAL CHANNEL
0.19646,0,0,472.5227,0.19646,0.9,2.64,0.0202678,1,1,121.831,0.0997,F-TIDAL CHANNEL
0.192088,0,0,615.0655,0.192088,0.9,2.64,0.0202673,1,1,121.8345,0.0831,F-TIDAL CHANNEL
0.196231,0,0,493.1501,0.196231,0.9,2.64,0.0202668,1,1,121.838,0.0974,F-TIDAL CHANNEL
0.199602,0,0,539.2689,0.199602,0.9,2.64,0.0202663,1,1,121.8415,0.0961,F-TIDAL CHANNEL
0.199383,0,0,330.9986,0.199383,0.9,2.64,0.0202658,1,1,121.8449,0.1195,F-TIDAL CHANNEL
0.201999,0,0,281.8023,0.201999,0.9,2.64,0.0202653,1,1,121.8484,0.1296,F-TIDAL CHANNEL
0.201908,0,0,377.4788,0.201908,0.9,2.64,0.0202648,1,1,121.8519,0.1154,F-TIDAL CHANNEL
0.195562,0,0,347.5354,0.195562,0.9,2.64,0.0202643,1,1,121.8554,0.1137,F-TIDAL CHANNEL
0.207653,0,0,522.3571,0.207653,0.9,2.64,0.0202638,1,1,121.8588,0.1048,F-TIDAL CHANNEL
0.231037,0,0,767.8602,0.233529,0.9,2.64,0.0202633,1,0.9893,121.8623,0.1092,F-TIDAL CHANNEL
0.231321,0,0,760.397,0.233231,0.9,2.64,0.0202629,1,0.9918,121.8658,0.1094,F-TIDAL CHANNEL
0.228245,0,0,644.0871,0.228245,0.9,2.64,0.0202624,1,1,121.8692,0.113,F-TIDAL CHANNEL
0.226536,0,0,788.2428,0.226536,0.9,2.64,0.0202619,1,1,121.8727,0.1017,F-TIDAL CHANNEL
0.223639,0,0,815.119,0.223639,0.9,2.64,0.0202614,1,1,121.8762,0.0975,F-TIDAL CHANNEL
0.222135,0,0,914.8234,0.222135,0.9,2.64,0.0202609,1,1,121.8797,0.0906,F-TIDAL CHANNEL
0.219587,0,0,887.3672,0.222558,0.9,2.64,0.0202604,1,0.9867,121.8831,0.0925,F-TIDAL CHANNEL
0.214146,0,0,833.8277,0.22649,0.9,2.64,0.0202599,1,0.9455,121.8866,0.099,F-TIDAL CHANNEL
0.215816,0,0,821.7214,0.221154,0.9,2.64,0.0202594,1,0.9759,121.8901,0.0949,F-TIDAL CHANNEL
0.225574,0,0,876.9934,0.225871,0.9,2.64,0.0202589,1,0.9987,121.8936,0.096,F-TIDAL CHANNEL
0.218221,0,0,689.827,0.218221,0.9,2.64,0.0202584,1,1,121.897,0.1008,F-TIDAL CHANNEL
0.203739,0,0,363.6718,0.203739,0.9,2.64,0.0202579,1,1,121.9005,0.1188,F-TIDAL CHANNEL
0.200239,0,0,313.3205,0.200239,0.9,2.64,0.0202575,1,1,121.904,0.1229,F-TIDAL CHANNEL
0.205555,0,0,188.7381,0.205555,0.9,2.64,0.020257,1,1,121.9075,0.1521,F-TIDAL CHANNEL
0.225207,0,0,301.2792,0.22853,0.9,2.64,0.0202565,1,0.9855,121.9109,0.1499,F-TIDAL CHANNEL
0.221698,0,0,197.9463,0.221698,0.9,2.64,0.020256,1,1,121.9144,0.1641,F-TIDAL CHANNEL
0.218037,0,0,164.0658,0.218037,0.9,2.64,0.0202555,1,1,121.9179,0.1699,F-TIDAL CHANNEL
0.228272,0,0,224.709,0.232995,0.9,2.64,0.020255,1,0.9797,121.9213,0.168,F-TIDAL CHANNEL
0.215247,0,0,238.1469,0.22369,0.9,2.64,0.0202545,1,0.9623,121.9248,0.157,F-TIDAL CHANNEL
0.20444,0,0,165.4067,0.224494,0.9,2.64,0.020254,1,0.9107,121.9283,0.1753,F-TIDAL CHANNEL
0.205433,0,0,301.3002,0.224626,0.9,2.64,0.0202535,1,0.9146,121.9317,0.1464,F-TIDAL CHANNEL
0.200746,0,0,782.1632,0.20209,0.9,2.64,0.020253,1,0.9934,121.9352,0.0804,F-TIDAL CHANNEL
0.197011,0,0,899.7885,0.197011,0.9,2.64,0.0202526,1,1,121.9387,0.0691,F-TIDAL CHANNEL
0.20171,0,0,932.9275,0.20171,0.9,2.64,0.0202521,1,1,121.9422,0.0715,F-TIDAL CHANNEL
0.215357,0,0,908.3937,0.215357,0.9,2.64,0.0202516,1,1,121.9456,0.085,F-TIDAL CHANNEL
0.218384,0,0,1463.2156,0.218384,0.9,2.64,0.0202511,1,1,121.9491,0.0646,F-TIDAL CHANNEL
0.228044,0,0,1412.1783,0.228044,0.9,2.64,0.0202506,1,1,121.9526,0.0749,F-TIDAL CHANNEL
0.218317,0,0,1246.0653,0.218317,0.9,2.64,0.0202501,1,1,121.956,0.0723,F-TIDAL CHANNEL
0.222521,0,0,1745.9275,0.222521,0.9,2.64,0.0202496,1,1,121.9595,0.0598,F-TIDAL CHANNEL
0.224794,0,0,1608.9708,0.224794,0.9,2.64,0.0202491,1,1,121.963,0.0658,F-TIDAL CHANNEL
0.217847,0,0,1014.4608,0.217847,0.9,2.64,0.0202486,1,1,121.9664,0.0818,F-TIDAL CHANNEL
0.206261,0,0,639.6397,0.206261,0.9,2.64,0.0202481,1,1,121.9699,0.0938,F-TIDAL CHANNEL
0.211637,0,0,998.8629,0.211637,0.9,2.64,0.0202477,1,1,121.9734,0.0771,F-TIDAL CHANNEL
0.209049,0,0,915.6492,0.209049,0.9,2.64,0.0202472,1,1,121.9768,0.079,F-TIDAL CHANNEL
0.214995,0,0,1123.8889,0.214995,0.9,2.64,0.0202467,1,1,121.9803,0.0744,F-TIDAL CHANNEL
0.213631,0,0,1615.9203,0.213631,0.9,2.64,0.0202462,1,1,121.9838,0.0556,F-TIDAL CHANNEL
0.221599,0,0,1876.6597,0.221599,0.9,2.64,0.0202457,1,1,121.9872,0.0555,F-TIDAL CHANNEL
0.220699,0,0,1756.0114,0.220699,0.9,2.64,0.0202452,1,1,121.9907,0.0579,F-TIDAL CHANNEL
0.210629,0,0,1122.402,0.210629,0.9,2.64,0.0202447,1,1,121.9942,0.0705,F-TIDAL CHANNEL
0.202966,0,0,689.1112,0.202966,0.9,2.64,0.0202442,1,1,121.9976,0.0873,F-TIDAL CHANNEL
0.21343,0,0,787.4723,0.21343,0.9,2.64,0.0202437,1,1,122.0011,0.0901,F-TIDAL CHANNEL
0.205161,0,0,699.2855,0.205161,0.9,2.64,0.0202433,1,1,122.0046,0.0885,F-TIDAL CHANNEL
0.202408,0,0,767.5594,0.202408,0.9,2.64,0.0202428,1,1,122.008,0.0816,F-TIDAL CHANNEL
0.203941,0,0,1052.0609,0.203941,0.9,2.64,0.0202423,1,1,122.0115,0.0677,F-TIDAL CHANNEL
0.208004,0,0,746.1151,0.208004,0.9,2.64,0.0202418,1,1,122.015,0.0879,F-TIDAL CHANNEL
0.211589,0,0,1033.6772,0.211589,0.9,2.64,0.0202413,1,1,122.0184,0.0754,F-TIDAL CHANNEL
0.213609,0,0,851.622,0.213609,0.9,2.64,0.0202408,1,1,122.0219,0.0865,F-TIDAL CHANNEL
0.216138,0,0,806.4907,0.216138,0.9,2.64,0.0202403,1,1,122.0254,0.0914,F-TIDAL CHANNEL
0.217242,0,0,823.947,0.217242,0.9,2.64,0.0202398,1,1,122.0288,0.0913,F-TIDAL CHANNEL
0.218024,0,0,927.3334,0.218024,0.9,2.64,0.0202394,1,1,122.0323,0.0863,F-TIDAL CHANNEL
0.222439,0,0,810.2417,0.222439,0.9,2.64,0.0202389,1,1,122.0357,0.0968,F-TIDAL CHANNEL
0.222929,0,0,805.64,0.222929,0.9,2.64,0.0202384,1,1,122.0392,0.0975,F-TIDAL CHANNEL
0.220409,0,0,884.2183,0.220409,0.9,2.64,0.0202379,1,1,122.0427,0.0907,F-TIDAL CHANNEL
0.219992,0,0,972.9066,0.219992,0.9,2.64,0.0202374,1,1,122.0461,0.0858,F-TIDAL CHANNEL
0.22686,0,0,1226.8473,0.22686,0.9,2.64,0.0202369,1,1,122.0496,0.0807,F-TIDAL CHANNEL
0.222661,0,0,1549.7335,0.222661,0.9,2.64,0.0202364,1,1,122.053,0.0657,F-TIDAL CHANNEL
0.219914,0,0,1292.6063,0.219914,0.9,2.64,0.0202359,1,1,122.0565,0.072,F-TIDAL CHANNEL
0.218411,0,0,1237.5262,0.218411,0.9,2.64,0.0202354,1,1,122.06,0.0727,F-TIDAL CHANNEL
0.213945,0,0,1221.1388,0.213945,0.9,2.64,0.020235,1,1,122.0634,0.0694,F-TIDAL CHANNEL
0.217108,0,0,1165.4238,0.217108,0.9,2.64,0.0202345,1,1,122.0669,0.0745,F-TIDAL CHANNEL
0.213471,0,0,1008.7953,0.213471,0.9,2.64,0.020234,1,1,122.0704,0.0782,F-TIDAL CHANNEL
0.215115,0,0,876.4244,0.215115,0.9,2.64,0.0202335,1,1,122.0738,0.0865,F-TIDAL CHANNEL
0.222676,0,0,1234.8087,0.222676,0.9,2.64,0.020233,1,1,122.0773,0.0766,F-TIDAL CHANNEL
0.228576,0,0,1274.3063,0.228576,0.9,2.64,0.0202325,1,1,122.0807,0.0804,F-TIDAL CHANNEL
0.227992,0,0,990.196,0.227992,0.9,2.64,0.020232,1,1,122.0842,0.092,F-TIDAL CHANNEL
0.226532,0,0,1086.5944,0.226532,0.9,2.64,0.0202315,1,1,122.0876,0.0862,F-TIDAL CHANNEL
0.226084,0,0,1142.8311,0.226084,0.9,2.64,0.0202311,1,1,122.0911,0.0834,F-TIDAL CHANNEL
0.226811,0,0,1430.1715,0.226811,0.9,2.64,0.0202306,1,1,122.0946,0.0732,F-TIDAL CHANNEL
0.229882,0,0,1601.3785,0.229882,0.9,2.64,0.0202301,1,1,122.098,0.0705,F-TIDAL CHANNEL
0.223756,0,0,1175.2754,0.224276,0.9,2.64,0.0202296,1,0.9977,122.1015,0.0805,F-TIDAL CHANNEL
0.218248,0,0,1085.9899,0.220748,0.9,2.64,0.0202291,1,0.9887,122.1049,0.0811,F-TIDAL CHANNEL
0.22192,0,0,1274.9236,0.22192,0.9,2.64,0.0202286,1,1,122.1084,0.0744,F-TIDAL CHANNEL
0.221999,0,0,836.8569,0.221999,0.9,2.64,0.0202281,1,1,122.1118,0.0948,F-TIDAL CHANNEL
0.226992,0,0,1114.0287,0.226992,0.9,2.64,0.0202277,1,1,122.1153,0.0854,F-TIDAL CHANNEL
0.227479,0,0,1141.2019,0.227479,0.9,2.64,0.0202272,1,1,122.1188,0.0847,F-TIDAL CHANNEL
0.225405,0,0,678.5741,0.225405,0.9,2.64,0.0202267,1,1,122.1222,0.108,F-TIDAL CHANNEL
0.221587,0,0,984.2501,0.221587,0.9,2.64,0.0202262,1,1,122.1257,0.0866,F-TIDAL CHANNEL
0.219821,0,0,1284.278,0.219821,0.9,2.64,0.0202257,1,1,122.1291,0.0722,F-TIDAL CHANNEL
0.217219,0,0,1370.1844,0.217219,0.9,2.64,0.0202252,1,1,122.1326,0.0668,F-TIDAL CHANNEL
0.208677,0,0,1028.6639,0.208677,0.9,2.64,0.0202247,1,1,122.136,0.073,F-TIDAL CHANNEL
0.221261,0,0,1023.4167,0.221261,0.9,2.64,0.0202242,1,1,122.1395,0.0844,F-TIDAL CHANNEL
0.223069,0,0,773.6199,0.223069,0.9,2.64,0.0202238,1,1,122.1429,0.0996,F-TIDAL CHANNEL
0.219355,0,0,776.3768,0.219355,0.9,2.64,0.0202233,1,1,122.1464,0.0961,F-TIDAL CHANNEL
0.223287,0,0,1135.7556,0.223287,0.9,2.64,0.0202228,1,1,122.1498,0.0812,F-TIDAL CHANNEL
0.22415,0,0,1207.9513,0.22415,0.9,2.64,0.0202223,1,1,122.1533,0.079,F-TIDAL CHANNEL
0.224008,0,0,1129.9652,0.224008,0.9,2.64,0.0202218,1,1,122.1568,0.0821,F-TIDAL CHANNEL
0.222088,0,0,1263.381,0.222088,0.9,2.64,0.0202213,1,1,122.1602,0.075,F-TIDAL CHANNEL
0.230447,0,0,1036.3037,0.230447,0.9,2.64,0.0202208,1,1,122.1637,0.092,F-TIDAL CHANNEL
0.217627,0,0,877.7213,0.217627,0.9,2.64,0.0202204,1,1,122.1671,0.0886,F-TIDAL CHANNEL
0.2343,0,0,1291.4187,0.2343,0.9,2.64,0.0202199,1,1,122.1706,0.0848,F-TIDAL CHANNEL
0.212261,0,0,1675.4943,0.212261,0.9,2.64,0.0202194,1,1,122.174,0.0527,F-TIDAL CHANNEL
0.202874,0,0,940.7985,0.202874,0.9,2.64,0.0202189,1,1,122.1775,0.0722,F-TIDAL CHANNEL
0.207882,0,0,1136.4185,0.207882,0.9,2.64,0.0202184,1,1,122.1809,0.0675,F-TIDAL CHANNEL
0.207658,0,0,1444.5134,0.207658,0.9,2.64,0.0202179,1,1,122.1844,0.0557,F-TIDAL CHANNEL
0.206063,0,0,1511.9644,0.206063,0.9,2.64,0.0202174,1,1,122.1878,0.0521,F-TIDAL CHANNEL
0.219915,0,0,1651.3949,0.219915,0.9,2.64,0.020217,1,1,122.1913,0.0602,F-TIDAL CHANNEL
0.211581,0,0,1510.0281,0.211581,0.9,2.64,0.0202165,1,1,122.1947,0.0571,F-TIDAL CHANNEL
0.215839,0,0,1792.4974,0.215857,0.9,2.64,0.020216,1,0.9999,122.1982,0.0526,F-TIDAL CHANNEL
0.20938,0,0,1825.2617,0.214143,0.9,2.64,0.0202155,1,0.9778,122.2016,0.0502,F-TIDAL CHANNEL
0.184115,0,0,1736.0868,0.223186,0.9,2.64,0.020215,1,0.8249,122.2051,0.0607,F-TIDAL CHANNEL
0.223923,0,0,2858.0376,0.223923,0.9,2.64,0.0202145,1,1,122.2085,0.0373,F-TIDAL CHANNEL
0.221352,0,0,2693.9817,0.221352,0.9,2.64,0.020214,1,1,122.212,0.0378,F-TIDAL CHANNEL
0.219443,0,0,2845.3406,0.219443,0.9,2.64,0.0202136,1,1,122.2154,0.0335,F-TIDAL CHANNEL
0.218952,0,0,1827.2939,0.218952,0.9,2.64,0.0202131,1,1,122.2189,0.0544,F-TIDAL CHANNEL
0.216221,0,0,1882.2972,0.216221,0.9,2.64,0.0202126,1,1,122.2223,0.0506,F-TIDAL CHANNEL
0.217625,0,0,2732.5156,0.217625,0.9,2.64,0.0202121,1,1,122.2258,0.0338,F-TIDAL CHANNEL
0.192213,0,0,2152.5186,0.213649,0.9,2.64,0.0202116,1,0.8997,122.2292,0.0418,F-TIDAL CHANNEL
0.197028,0,0,1786.3251,0.212331,0.9,2.64,0.0202111,1,0.9279,122.2327,0.0496,F-TIDAL CHANNEL
0.219401,0,0,2031.0752,0.22413,0.9,2.64,0.0202106,1,0.9789,122.2361,0.0539,F-TIDAL CHANNEL
0.215954,0,0,1777.1709,0.215954,0.9,2.64,0.0202102,1,1,122.2396,0.0531,F-TIDAL CHANNEL
0.20684,0,0,1177.0038,0.20684,0.9,2.64,0.0202097,1,1,122.243,0.0649,F-TIDAL CHANNEL
0.194667,0,0,1289.434,0.194667,0.9,2.64,0.0202092,1,1,122.2465,0.0497,F-TIDAL CHANNEL
0.192053,0,0,1175.8047,0.192053,0.9,2.64,0.0202087,1,1,122.2499,0.0518,F-TIDAL CHANNEL
0.161918,1,0,0.1,0.161918,0.9,2.71,0.0202082,0,1,122.2534,0.0585,F-TIDAL CHANNEL
0.155543,1,0,0.1,0.155543,0.9,2.71,0.0202077,0,1,122.2568,0.0559,F-TIDAL CHANNEL
0.170122,1,0,0.1,0.170122,0.9,2.71,0.0202073,0,1,122.2602,0.0577,F-TIDAL CHANNEL
0.189884,0,0,696.1819,0.189884,0.9,2.64,0.0202068,1,1,122.2637,0.0751,F-TIDAL CHANNEL
