ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
04/2018,33061025580000.0,25575.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD  156-93-1718H-5,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,690.0,607.0,30.0,679.0,1189.0,1189.0,0.0,48.3337434559083,-102.654459449936
04/2018,33061025590000.0,25576.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD  156-93-1718H-6,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1004.0,6.0,30.0,997.0,3796.0,3796.0,0.0,48.3336064012858,-102.654459449936
04/2018,33061018040000.0,21129.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD-156-93-  1718H-1,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,636.0,558.0,30.0,627.0,920.0,920.0,0.0,48.3338799369945,-102.65322519983
04/2018,33061018060000.0,21131.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD-156-93-  1718H-2,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,799.0,319.0,30.0,792.0,820.0,820.0,0.0,48.3336058277495,-102.65322519983
04/2018,33061018080000.0,21133.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD-156-93-  1718H-3,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,916.0,662.0,30.0,902.0,1944.0,1944.0,0.0,48.3333317185046,-102.65322519983
04/2018,33061021090000.0,22771.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST  155-93-0631H-2,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2704584315871,-102.683863069436
04/2018,33061021100000.0,22772.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST  155-93-0631H-3,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,2234.0,3880.0,30.0,2218.0,1869.0,1791.0,78.0,48.2704588222356,-102.684068550557
04/2018,33061037580000.0,31526.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST-  155-93-0631H-4,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,15074.0,32938.0,25.0,15079.0,18087.0,17558.0,529.0,48.270986010133,-102.68597952498
04/2018,33061037590000.0,31527.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST-  155-93-0631H-5,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,13060.0,13653.0,29.0,13474.0,16332.0,15874.0,458.0,48.2709862679611,-102.68611514252
04/2018,33061037600000.0,31528.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST-  155-93-0631H-6,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,13690.0,17011.0,30.0,14101.0,17652.0,17172.0,480.0,48.2709865257891,-102.68625076006
04/2018,33061037610000.0,31529.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST-  155-93-0631H-7,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,3139.0,4061.0,30.0,3204.0,4402.0,4292.0,110.0,48.2709867836171,-102.6863863776
04/2018,33061012580000.0,18677.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST-155-93-  0631H-1,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,1314.0,1481.0,30.0,1332.0,688.0,642.0,46.0,48.2702049457806,-102.686061717429
04/2018,33061023310000.0,24445.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-2,SESE,16.0,155.0,93.0,MTL,ALGER,BAKKEN,1318.0,989.0,30.0,1288.0,1617.0,1447.0,170.0,48.2423942760457,-102.635258108051
04/2018,33061023300000.0,24444.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-3,SESE,16.0,155.0,93.0,MTL,ALGER,BAKKEN,1829.0,1537.0,30.0,1811.0,1998.0,1763.0,235.0,48.2423887937778,-102.635463475382
04/2018,33061023290000.0,24443.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-4,SESE,16.0,155.0,93.0,MTL,ALGER,BAKKEN,1480.0,1397.0,30.0,1466.0,3839.0,3648.0,191.0,48.2423833115098,-102.635668842713
04/2018,33061023280000.0,24442.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-5,SESE,16.0,155.0,93.0,MTL,ALGER,BAKKEN,2470.0,2793.0,30.0,2443.0,3140.0,2822.0,318.0,48.2423778292419,-102.635874210044
04/2018,33061010840000.0,18229.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B-155-93-  1609H-1,SESE,16.0,155.0,93.0,MTL,ALGER,BAKKEN,1869.0,1735.0,30.0,1849.0,3126.0,2885.0,241.0,48.2411278721524,-102.63564830598
04/2018,33061027680000.0,26718.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-4,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1054.0,1173.0,30.0,1043.0,3050.0,3050.0,0.0,48.3338768613392,-102.652505220601
04/2018,33061027690000.0,26719.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-5,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1027.0,820.0,27.0,1008.0,2042.0,2042.0,0.0,48.3337864052884,-102.652505220601
04/2018,33061027700000.0,26720.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-6,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1189.0,841.0,30.0,1166.0,2336.0,2336.0,0.0,48.3336959492375,-102.652505220601
04/2018,33061030550000.0,28065.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-7,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,385.0,136.0,15.0,402.0,1027.0,1027.0,0.0,48.3334903673038,-102.652505220601
04/2018,33061030560000.0,28066.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-8,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,809.0,402.0,29.0,807.0,2117.0,2117.0,0.0,48.333399911253,-102.652505220601
04/2018,33061030570000.0,28067.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-9,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1154.0,323.0,30.0,1139.0,2204.0,2204.0,0.0,48.3333094552021,-102.652505220601
04/2018,33061018050000.0,21130.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-156-93-  1615H-1,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1204.0,851.0,30.0,1189.0,2196.0,2196.0,0.0,48.333742882372,-102.65322519983
04/2018,33061018070000.0,21132.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-156-93-  1615H-2,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,398.0,673.0,14.0,413.0,1631.0,1631.0,0.0,48.3334687731271,-102.65322519983
04/2018,33061018090000.0,21134.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-156-93-  1615H-3,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,914.0,579.0,30.0,903.0,1554.0,1554.0,0.0,48.3331946638821,-102.65322519983
04/2018,33061031400000.0,28595.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-  155-93-0532H-11,SWSE,5.0,155.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,280.0,0.0,0.0,0.0,48.2722847431057,-102.66525048081
04/2018,33061031410000.0,28596.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-  155-93-0532H-3,SWSE,5.0,155.0,93.0,MTL,ALGER,BAKKEN,968.0,1044.0,25.0,859.0,573.0,217.0,356.0,48.2722851812884,-102.665386098384
04/2018,33061031420000.0,28597.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-  155-93-0532H-4,SWSE,5.0,155.0,93.0,MTL,ALGER,BAKKEN,1190.0,741.0,25.0,1040.0,2501.0,1688.0,813.0,48.2722856194712,-102.665521715959
04/2018,33061031430000.0,28598.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-  155-93-0532H-5,SWSE,5.0,155.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,41.0,0.0,0.0,0.0,48.272286057654,-102.665657333533
04/2018,33061014350000.0,19351.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-155-93-  0532H-1,SWSE,5.0,155.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2717379093933,-102.665681662441
04/2018,33061014360000.0,19352.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-155-93-  0532H-2,SWSE,5.0,155.0,93.0,MTL,ALGER,BAKKEN,1164.0,547.0,17.0,1010.0,1022.0,1022.0,0.0,48.2717392372199,-102.666092624788
04/2018,33061008810000.0,17664.0,"HESS BAKKEN INVESTMENTS II, LLC",RS-ANDERSON-156-92-  3229H-1,SESE,32.0,156.0,92.0,MTL,ALGER,BAKKEN,849.0,264.0,30.0,918.0,1144.0,1141.0,3.0,48.2843123266847,-102.527344294839
04/2018,33061009170000.0,17792.0,"HESS BAKKEN INVESTMENTS II, LLC",RS-STATE D-155-92-  0203H-1,SESE,2.0,155.0,92.0,MTL,ALGER,BAKKEN,419.0,221.0,30.0,408.0,322.0,322.0,0.0,48.2703764480406,-102.4619564484
04/2018,33061008510000.0,17572.0,"HESS BAKKEN INVESTMENTS II, LLC",RS-THOMPSON-155-92-  0112H-1,LOT 4,1.0,155.0,92.0,MTL,ALGER,BAKKEN,581.0,290.0,13.0,556.0,590.0,590.0,0.0,48.2822388507149,-102.458772080865
04/2018,33061012490000.0,18647.0,"LIME ROCK RESOURCES III-A, L.P.",ANDERSON   11-13H,NWNW,13.0,155.0,92.0,MTL,ALGER,BAKKEN,1000.0,1016.0,30.0,1584.0,953.0,821.0,0.0,48.254016562363,-102.459612981021
04/2018,33061007720000.0,17359.0,"LIME ROCK RESOURCES III-A, L.P.",BAKKE   11-24H,NWNW,24.0,155.0,92.0,MTL,ALGER,BAKKEN,1167.0,710.0,30.0,1495.0,1536.0,1394.0,0.0,48.2376014154283,-102.458338059188
04/2018,33061022690000.0,23905.0,"LIME ROCK RESOURCES III-A, L.P.",CLIFF  12-24H-25,SWNW,24.0,155.0,92.0,MTL,ALGER,BAKKEN,1741.0,831.0,30.0,2082.0,1821.0,1596.0,49.0,48.2365324917901,-102.458074441252
04/2018,33061016960000.0,20514.0,"LIME ROCK RESOURCES III-A, L.P.",CLIFFORD   14-24H-25,SWSW,24.0,155.0,92.0,MTL,ALGER,BAKKEN,1004.0,295.0,30.0,1069.0,1752.0,1620.0,0.0,48.2293824290859,-102.459355810525
04/2018,33061019720000.0,22122.0,"LIME ROCK RESOURCES III-A, L.P.",EMIL  14-13H-24,SWSW,13.0,155.0,92.0,MTL,ALGER,BAKKEN,1714.0,1610.0,30.0,1605.0,393.0,220.0,0.0,48.2429791597899,-102.459136530496
04/2018,33061023370000.0,24511.0,"LIME ROCK RESOURCES III-A, L.P.",IRENE  12-13H-24,SWNW,13.0,155.0,92.0,MTL,ALGER,BAKKEN,2495.0,1639.0,30.0,2589.0,1373.0,1153.0,0.0,48.2485286370993,-102.459596551692
04/2018,33061040570000.0,33634.0,"LIME ROCK RESOURCES III-A, L.P.",SANDY  18-19-2H,LOT1,18.0,155.0,91.0,MTL,ALGER,BAKKEN,11644.0,14629.0,30.0,11462.0,7828.0,4274.0,2859.0,48.2541042325874,-102.435173863367
04/2018,33061027730000.0,26781.0,OASIS PETROLEUM NORTH AMERICA LLC,AVA   5693 43-35T,SWSE,35.0,156.0,93.0,MTL,ALGER,BAKKEN,967.0,1859.0,30.0,982.0,1701.0,1494.0,49.0,48.2845036937486,-102.600875358695
04/2018,33061025810000.0,25687.0,OASIS PETROLEUM NORTH AMERICA LLC,BARMAN  5693 43-12T,SWSE,12.0,156.0,93.0,MTL,ALGER,BAKKEN,1833.0,1542.0,30.0,1955.0,1714.0,1462.0,0.0,48.3424401306415,-102.576007807808
04/2018,33061020810000.0,22676.0,OASIS PETROLEUM NORTH AMERICA LLC,BLANCHET FEDERAL  5693 41-28H,SWSW,28.0,156.0,93.0,MTL,ALGER,BAKKEN,1387.0,1797.0,30.0,1470.0,1047.0,662.0,85.0,48.2990531343314,-102.650689851941
04/2018,33061022150000.0,23528.0,OASIS PETROLEUM NORTH AMERICA LLC,BUI FEDERAL  5693 44-27B,SESE,27.0,156.0,93.0,MTL,ALGER,BAKKEN,1239.0,1107.0,30.0,1281.0,2988.0,2748.0,0.0,48.2993142092542,-102.615806296363
04/2018,33061017890000.0,21048.0,OASIS PETROLEUM NORTH AMERICA LLC,CASPIAN  5693 43-11H,SWSE,11.0,156.0,93.0,MTL,ALGER,BAKKEN,1275.0,1299.0,30.0,1273.0,1770.0,1577.0,1.0,48.3423352864394,-102.59957053702
04/2018,33061026600000.0,26179.0,OASIS PETROLEUM NORTH AMERICA LLC,CLEMENTINE  5693 44-35T,SESE,35.0,156.0,93.0,MTL,ALGER,BAKKEN,1620.0,1524.0,30.0,1657.0,874.0,634.0,82.0,48.2845279323577,-102.5946352625
04/2018,33061025800000.0,25686.0,OASIS PETROLEUM NORTH AMERICA LLC,DEMORRETT  5693 43-12B,SWSE,12.0,156.0,93.0,MTL,ALGER,BAKKEN,701.0,1409.0,30.0,772.0,1956.0,1704.0,0.0,48.342439914725,-102.575802039397
04/2018,33061024440000.0,25053.0,OASIS PETROLEUM NORTH AMERICA LLC,DUNLAP  5693 44-12B,SESE,12.0,156.0,93.0,MTL,ALGER,BAKKEN,1703.0,1631.0,30.0,1786.0,4806.0,4554.0,0.0,48.3423533643839,-102.571687233636
04/2018,33061022500000.0,23766.0,OASIS PETROLEUM NORTH AMERICA LLC,ERVIN   5693 11-24T,NWNW,24.0,156.0,93.0,MTL,ALGER,BAKKEN,1898.0,1431.0,30.0,2052.0,4237.0,3277.0,0.0,48.3264038000451,-102.587526539175
04/2018,33061013650000.0,19036.0,OASIS PETROLEUM NORTH AMERICA LLC,EVANS FEDERAL  5693 42-27H,SESW,27.0,156.0,93.0,MTL,ALGER,BAKKEN,1589.0,1430.0,30.0,1601.0,3670.0,3430.0,0.0,48.2989030433404,-102.623768596079
04/2018,33061023270000.0,24416.0,OASIS PETROLEUM NORTH AMERICA LLC,GARRAFFA  5693 41-11B,SWSW,11.0,156.0,93.0,MTL,ALGER,BAKKEN,1340.0,1287.0,30.0,1355.0,3308.0,3116.0,0.0,48.342541524554,-102.608848867221
04/2018,33061022170000.0,23530.0,OASIS PETROLEUM NORTH AMERICA LLC,GINNY H  5693 41-35T,SWSW,35.0,156.0,93.0,MTL,ALGER,BAKKEN,984.0,1911.0,30.0,1031.0,869.0,699.0,12.0,48.2843915292592,-102.608940261935
04/2018,33061017980000.0,21110.0,OASIS PETROLEUM NORTH AMERICA LLC,HERON  5693 43-12H,SWSE,12.0,156.0,93.0,MTL,ALGER,BAKKEN,269.0,288.0,30.0,287.0,498.0,246.0,0.0,48.3422094593709,-102.578252277367
04/2018,33061011740000.0,18466.0,OASIS PETROLEUM NORTH AMERICA LLC,HYNEK  5693 42-35H,SESW,35.0,156.0,93.0,MTL,ALGER,BAKKEN,1023.0,1934.0,30.0,1073.0,676.0,491.0,27.0,48.2847683867049,-102.603966257686
04/2018,33061023260000.0,24415.0,OASIS PETROLEUM NORTH AMERICA LLC,KNAEBEL   5693 41-11T,SWSW,11.0,156.0,93.0,MTL,ALGER,BAKKEN,1573.0,1180.0,30.0,1553.0,2332.0,2140.0,0.0,48.3425419038485,-102.609054634479
04/2018,33061024100000.0,24952.0,OASIS PETROLEUM NORTH AMERICA LLC,LENI  5693 42-11B,SESW,11.0,156.0,93.0,MTL,ALGER,BAKKEN,1542.0,1374.0,30.0,1538.0,3568.0,3376.0,0.0,48.3424223241325,-102.603664288976
04/2018,33061026940000.0,26381.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD   5692 21-20 #10B,SWNW,20.0,156.0,92.0,MTL,ALGER,BAKKEN,1316.0,1423.0,30.0,1300.0,3087.0,2877.0,0.0,48.3229409892653,-102.546392311305
04/2018,33061026640000.0,26185.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD   5692 21-20 #2T,SWNW,20.0,156.0,92.0,MTL,ALGER,BAKKEN,846.0,3317.0,30.0,888.0,2532.0,2322.0,0.0,48.3223927688803,-102.546392311305
04/2018,33061026630000.0,26184.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD   5692 21-20 #3B,SWNW,20.0,156.0,92.0,MTL,ALGER,BAKKEN,1051.0,627.0,30.0,1057.0,5310.0,5100.0,0.0,48.3225298239766,-102.546392311305
04/2018,33061026620000.0,26183.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD   5692 21-20 #4T,SWNW,20.0,156.0,92.0,MTL,ALGER,BAKKEN,652.0,2668.0,30.0,656.0,1142.0,932.0,0.0,48.3226668790728,-102.546392311305
04/2018,33061026950000.0,26382.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD   5692 21-20 #9T2,SWNW,20.0,156.0,92.0,MTL,ALGER,BAKKEN,726.0,2241.0,30.0,751.0,984.0,749.0,25.0,48.3228039341691,-102.546392311305
04/2018,33061016380000.0,20202.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD  5692 21-20H,SWNW,20.0,156.0,92.0,MTL,ALGER,BAKKEN,1307.0,918.0,30.0,1336.0,2697.0,2487.0,0.0,48.321446596313,-102.546042705024
04/2018,33061028740000.0,27224.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD  5692 31-22 11T2,NWSW,22.0,156.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3172960131696,-102.500262009026
04/2018,33061028710000.0,27221.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD  5692 31-22 12T2,NWSW,22.0,156.0,92.0,MTL,ALGER,BAKKEN,820.0,2593.0,30.0,825.0,2072.0,1862.0,0.0,48.3179702812549,-102.500271328557
04/2018,33061028690000.0,27219.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD  5692 31-22 5T,NWSW,22.0,156.0,92.0,MTL,ALGER,BAKKEN,1435.0,1933.0,30.0,1448.0,2844.0,2634.0,0.0,48.3181511824485,-102.500273828919
04/2018,33061028700000.0,27220.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD  5692 31-22 6B,NWSW,22.0,156.0,92.0,MTL,ALGER,BAKKEN,986.0,858.0,30.0,987.0,3873.0,3663.0,0.0,48.3180607318517,-102.500272578738
04/2018,33061028720000.0,27222.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD  5692 31-22 7T,NWSW,22.0,156.0,92.0,MTL,ALGER,BAKKEN,783.0,1257.0,30.0,790.0,1031.0,798.0,23.0,48.3174769143632,-102.500264509388
04/2018,33061028730000.0,27223.0,OASIS PETROLEUM NORTH AMERICA LLC,MALLARD  5692 31-22 8B,NWSW,22.0,156.0,92.0,MTL,ALGER,BAKKEN,2177.0,2282.0,30.0,2181.0,3510.0,3300.0,0.0,48.3173864637664,-102.500263259207
04/2018,33061027720000.0,26780.0,OASIS PETROLEUM NORTH AMERICA LLC,MANDARIN  5693 43-35B,SWSE,35.0,156.0,93.0,MTL,ALGER,BAKKEN,1274.0,1841.0,30.0,1257.0,1680.0,1486.0,36.0,48.2845034086664,-102.600669814427
04/2018,33061008070000.0,17477.0,OASIS PETROLEUM NORTH AMERICA LLC,MELL  44-21H,SESE,21.0,156.0,93.0,MTL,ALGER,BAKKEN,470.0,307.0,30.0,316.0,1404.0,1104.0,0.0,48.3142605495634,-102.63555651403
04/2018,33061013890000.0,19097.0,OASIS PETROLEUM NORTH AMERICA LLC,MERRITT  5693 11-24H,NWNW,24.0,156.0,93.0,MTL,ALGER,BAKKEN,1711.0,1431.0,30.0,1864.0,3020.0,2720.0,0.0,48.326479751271,-102.585593421348
04/2018,33061022140000.0,23527.0,OASIS PETROLEUM NORTH AMERICA LLC,NGUYEN FEDERAL  5693 44-27T,SESE,27.0,156.0,93.0,MTL,ALGER,BAKKEN,1395.0,1081.0,30.0,1418.0,1940.0,1700.0,0.0,48.2993142092542,-102.615395107272
04/2018,33061013110000.0,18855.0,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS  5692 11-19H,NENW,19.0,156.0,92.0,MTL,ALGER,BAKKEN,2307.0,834.0,30.0,2259.0,2764.0,2576.0,30.0,48.3261601978101,-102.563475440236
04/2018,33061029460000.0,27598.0,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS  5692 43-18 4T2,SWSE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,475.0,4144.0,24.0,497.0,864.0,711.0,27.0,48.3278312918007,-102.556802927996
04/2018,33061029470000.0,27599.0,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS  5692 43-18 5B,SWSE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,1588.0,1741.0,30.0,1568.0,3291.0,3133.0,0.0,48.3278310328065,-102.556938705691
04/2018,33061029480000.0,27600.0,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS  5692 43-18 6T,SWSE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,843.0,1149.0,30.0,855.0,2951.0,2793.0,0.0,48.3278307738123,-102.557074483385
04/2018,33061029490000.0,27601.0,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS  5692 43-18 7T2,SWSE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,1260.0,2933.0,30.0,1242.0,3308.0,3150.0,0.0,48.3278305148182,-102.55721026108
04/2018,33061029500000.0,27602.0,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS  5692 43-18 8B,SWSE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,1207.0,2431.0,30.0,1214.0,2399.0,2241.0,0.0,48.327830255824,-102.557346038775
04/2018,33061026820000.0,26299.0,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS  5692 44-18 2B,SESE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,1255.0,1046.0,30.0,1257.0,2924.0,2766.0,0.0,48.3282393978814,-102.551221246197
04/2018,33061026810000.0,26298.0,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS  5692 44-18 3T,SESE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,1025.0,1061.0,30.0,1016.0,2029.0,1869.0,2.0,48.3283764489428,-102.551223237942
04/2018,33061027080000.0,26427.0,OASIS PETROLEUM NORTH AMERICA LLC,OSAGE  5693 43-35T,SWSE,35.0,156.0,93.0,MTL,ALGER,BAKKEN,1031.0,1742.0,30.0,1042.0,1218.0,1060.0,0.0,48.2845031235842,-102.600464270158
04/2018,33061026610000.0,26180.0,OASIS PETROLEUM NORTH AMERICA LLC,POSTEL   5693 44-35B,SESE,35.0,156.0,93.0,MTL,ALGER,BAKKEN,1566.0,1871.0,30.0,1568.0,1129.0,892.0,79.0,48.2845282174399,-102.594840806768
04/2018,33061024090000.0,24951.0,OASIS PETROLEUM NORTH AMERICA LLC,REYNOLDS  5693 42-11T,SESW,11.0,156.0,93.0,MTL,ALGER,BAKKEN,1655.0,1323.0,30.0,1662.0,2026.0,1826.0,8.0,48.342422703427,-102.603870056235
04/2018,33061026590000.0,26178.0,OASIS PETROLEUM NORTH AMERICA LLC,SATSUMA  5693 44-35B,SESE,35.0,156.0,93.0,MTL,ALGER,BAKKEN,872.0,1939.0,30.0,927.0,1482.0,1323.0,1.0,48.2845276472755,-102.594429718231
04/2018,33061039770000.0,33012.0,OASIS PETROLEUM NORTH AMERICA LLC,TEAL  5692 13-22H,NWNE,22.0,156.0,92.0,MTL,ALGER,BAKKEN,3980.0,5223.0,26.0,4421.0,5705.0,3951.0,1672.0,48.3265862205564,-102.487906041699
04/2018,33061026460000.0,26037.0,OASIS PETROLEUM NORTH AMERICA LLC,TEXEL FEDERAL   5693 44-27 #2T,SESE,27.0,156.0,93.0,MTL,ALGER,BAKKEN,1215.0,1075.0,30.0,1260.0,2599.0,2359.0,0.0,48.2993142092542,-102.616423079999
04/2018,33061024430000.0,25052.0,OASIS PETROLEUM NORTH AMERICA LLC,ZUTZ  5693 44-12T,SESE,12.0,156.0,93.0,MTL,ALGER,BAKKEN,938.0,1667.0,30.0,987.0,4315.0,4063.0,0.0,48.3423535803004,-102.571893002048
04/2018,33061012680000.0,18712.0,"SLAWSON EXPLORATION COMPANY, INC.",ATHENA   1-36H,SESW,36.0,155.0,92.0,MTL,ALGER,BAKKEN,1150.0,449.0,30.0,1168.0,1639.0,1368.0,0.0,48.1973981770028,-102.455535149868
04/2018,33061018620000.0,21408.0,"SLAWSON EXPLORATION COMPANY, INC.",ATHENA   2-36H,SESE,36.0,155.0,92.0,MTL,ALGER,BAKKEN,974.0,454.0,25.0,1156.0,1283.0,1055.0,1.0,48.1975124652668,-102.443159808561
04/2018,33061019840000.0,22164.0,"SLAWSON EXPLORATION COMPANY, INC.",ATHENA  3-36H,SWSE,36.0,155.0,92.0,MTL,ALGER,BAKKEN,816.0,176.0,30.0,696.0,1515.0,1213.0,65.0,48.1982215405486,-102.448638059015
04/2018,33061019870000.0,22170.0,"SLAWSON EXPLORATION COMPANY, INC.",ATHENA  4-36TFH,SWSW,36.0,155.0,92.0,MTL,ALGER,BAKKEN,769.0,743.0,26.0,821.0,734.0,521.0,1.0,48.1976312008135,-102.458528509725
04/2018,33061019860000.0,22168.0,"SLAWSON EXPLORATION COMPANY, INC.",ATHENA  5-36TFH,SESE,36.0,155.0,92.0,MTL,ALGER,BAKKEN,556.0,489.0,30.0,615.0,702.0,496.0,0.0,48.1975132203584,-102.443570200862
04/2018,33061019850000.0,22165.0,"SLAWSON EXPLORATION COMPANY, INC.",ATHENA  6-36TFH,SWSE,36.0,155.0,92.0,MTL,ALGER,BAKKEN,627.0,600.0,30.0,619.0,835.0,494.0,125.0,48.198220785457,-102.448227666714
04/2018,33061008100000.0,17481.0,STATOIL OIL & GAS LP,ADIX 25  1-H,NWNW,25.0,155.0,92.0,MTL,ALGER,BAKKEN,761.0,531.0,30.0,650.0,851.0,734.0,0.0,48.2251101610314,-102.458925050166
04/2018,33061021010000.0,22729.0,STATOIL OIL & GAS LP,ALGER STATE   16-21 2TFH,SWSW,9.0,155.0,92.0,MTL,ALGER,BAKKEN,1569.0,1718.0,30.0,1628.0,3715.0,3206.0,392.0,48.255508940836,-102.523715611512
04/2018,33061021000000.0,22713.0,STATOIL OIL & GAS LP,ALGER STATE   16-21 4TFH,SESE,9.0,155.0,92.0,MTL,ALGER,BAKKEN,1341.0,1543.0,30.0,1346.0,1523.0,1406.0,0.0,48.2553952965215,-102.507225144851
04/2018,33061020980000.0,22711.0,STATOIL OIL & GAS LP,ALGER STATE  16-21 3H,SESE,9.0,155.0,92.0,MTL,ALGER,BAKKEN,1457.0,1414.0,30.0,1452.0,1338.0,1169.0,52.0,48.2553959637896,-102.507019721612
04/2018,33061025560000.0,25573.0,STATOIL OIL & GAS LP,ALGER STATE  16-21 7H,SWSW,9.0,155.0,92.0,MTL,ALGER,BAKKEN,2645.0,1516.0,30.0,2674.0,1637.0,1285.0,235.0,48.2555062717638,-102.524537304468
